,id,date,days_after_open,day_of_week,hours_after_open,drink_id,quantity,raining,study_area_id,location_name,dist_to_cafe,drink_name,order_sales
26930,26930,2019-12-20,151,Fri,4,13,1,Yes,0,Fisher Library (F03),70.0,Mocha (L),5.4
26931,26931,2019-12-20,151,Fri,4,15,4,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),18.4
26932,26932,2019-12-20,151,Fri,4,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
26933,26933,2019-12-20,151,Fri,4,10,1,Yes,5,Carslaw (F07),150.0,Cappuccino (S),4.0
26934,26934,2019-12-20,151,Fri,4,11,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
26935,26935,2019-12-20,151,Fri,4,5,1,Yes,1,Law Library (F10),84.0,Flat White (L),4.9
26936,26936,2019-12-20,151,Fri,4,8,1,Yes,1,Law Library (F10),84.0,Latte (S),4.0
26937,26937,2019-12-20,151,Fri,4,13,2,Yes,0,Fisher Library (F03),70.0,Mocha (L),10.8
26938,26938,2019-12-20,151,Fri,4,2,1,Yes,0,Fisher Library (F03),70.0,Macchiato,3.8
26939,26939,2019-12-20,151,Fri,4,14,1,Yes,1,Law Library (F10),84.0,Mocha (S),4.5
26940,26940,2019-12-20,151,Fri,4,0,3,Yes,1,Law Library (F10),84.0,Espresso,10.5
26941,26941,2019-12-20,151,Fri,4,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
26942,26942,2019-12-20,151,Fri,4,11,2,Yes,0,Fisher Library (F03),70.0,Chai Latte (L),8.8
26943,26943,2019-12-20,151,Fri,4,7,2,Yes,0,Fisher Library (F03),70.0,Latte (L),9.8
26944,26944,2019-12-20,151,Fri,4,1,1,Yes,0,Fisher Library (F03),70.0,Ristretto,3.3
26945,26945,2019-12-20,151,Fri,4,14,2,Yes,0,Fisher Library (F03),70.0,Mocha (S),9.0
26946,26946,2019-12-20,151,Fri,4,0,2,Yes,5,Carslaw (F07),150.0,Espresso,7.0
26947,26947,2019-12-20,151,Fri,4,7,1,Yes,5,Carslaw (F07),150.0,Latte (L),4.9
26948,26948,2019-12-20,151,Fri,4,14,1,Yes,0,Fisher Library (F03),70.0,Mocha (S),4.5
26949,26949,2019-12-20,151,Fri,4,6,1,Yes,5,Carslaw (F07),150.0,Flat White (S),4.0
26950,26950,2019-12-20,151,Fri,4,8,2,Yes,0,Fisher Library (F03),70.0,Latte (S),8.0
26951,26951,2019-12-20,151,Fri,4,14,1,Yes,0,Fisher Library (F03),70.0,Mocha (S),4.5
26952,26952,2019-12-20,151,Fri,4,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
26953,26953,2019-12-20,151,Fri,4,12,1,Yes,1,Law Library (F10),84.0,Chai Latte (S),3.6
26954,26954,2019-12-20,151,Fri,4,16,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
26955,26955,2019-12-20,151,Fri,4,14,1,Yes,0,Fisher Library (F03),70.0,Mocha (S),4.5
26956,26956,2019-12-20,151,Fri,4,8,1,Yes,0,Fisher Library (F03),70.0,Latte (S),4.0
26957,26957,2019-12-20,151,Fri,4,13,3,Yes,1,Law Library (F10),84.0,Mocha (L),16.200000000000003
26958,26958,2019-12-20,151,Fri,4,3,1,Yes,1,Law Library (F10),84.0,Long Black (L),4.0
26959,26959,2019-12-20,151,Fri,4,2,1,Yes,0,Fisher Library (F03),70.0,Macchiato,3.8
26960,26960,2019-12-20,151,Fri,4,2,1,Yes,1,Law Library (F10),84.0,Macchiato,3.8
26961,26961,2019-12-20,151,Fri,4,11,1,Yes,1,Law Library (F10),84.0,Chai Latte (L),4.4
26962,26962,2019-12-20,151,Fri,4,2,3,Yes,0,Fisher Library (F03),70.0,Macchiato,11.399999999999999
26963,26963,2019-12-20,151,Fri,4,12,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
26964,26964,2019-12-20,151,Fri,5,6,2,Yes,0,Fisher Library (F03),70.0,Flat White (S),8.0
26965,26965,2019-12-20,151,Fri,5,2,1,Yes,1,Law Library (F10),84.0,Macchiato,3.8
26966,26966,2019-12-20,151,Fri,5,5,1,Yes,0,Fisher Library (F03),70.0,Flat White (L),4.9
26967,26967,2019-12-20,151,Fri,5,4,1,Yes,0,Fisher Library (F03),70.0,Long Black (S),3.8
26968,26968,2019-12-20,151,Fri,5,1,1,Yes,1,Law Library (F10),84.0,Ristretto,3.3
26969,26969,2019-12-20,151,Fri,5,1,1,Yes,0,Fisher Library (F03),70.0,Ristretto,3.3
26970,26970,2019-12-20,151,Fri,5,4,2,Yes,1,Law Library (F10),84.0,Long Black (S),7.6
26971,26971,2019-12-20,151,Fri,5,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
26972,26972,2019-12-20,151,Fri,5,6,1,Yes,5,Carslaw (F07),150.0,Flat White (S),4.0
26973,26973,2019-12-20,151,Fri,5,14,1,Yes,1,Law Library (F10),84.0,Mocha (S),4.5
26974,26974,2019-12-20,151,Fri,5,6,1,Yes,1,Law Library (F10),84.0,Flat White (S),4.0
26975,26975,2019-12-20,151,Fri,5,3,1,Yes,0,Fisher Library (F03),70.0,Long Black (L),4.0
26976,26976,2019-12-20,151,Fri,5,16,1,Yes,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
26977,26977,2019-12-20,151,Fri,5,11,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
26978,26978,2019-12-20,151,Fri,5,14,1,Yes,0,Fisher Library (F03),70.0,Mocha (S),4.5
26979,26979,2019-12-20,151,Fri,5,1,1,Yes,5,Carslaw (F07),150.0,Ristretto,3.3
26980,26980,2019-12-20,151,Fri,5,1,2,Yes,1,Law Library (F10),84.0,Ristretto,6.6
26981,26981,2019-12-20,151,Fri,5,11,1,Yes,1,Law Library (F10),84.0,Chai Latte (L),4.4
26982,26982,2019-12-20,151,Fri,5,14,1,Yes,0,Fisher Library (F03),70.0,Mocha (S),4.5
26983,26983,2019-12-20,151,Fri,5,4,1,Yes,0,Fisher Library (F03),70.0,Long Black (S),3.8
26984,26984,2019-12-20,151,Fri,5,1,1,Yes,0,Fisher Library (F03),70.0,Ristretto,3.3
26985,26985,2019-12-20,151,Fri,5,1,1,Yes,1,Law Library (F10),84.0,Ristretto,3.3
26986,26986,2019-12-20,151,Fri,5,6,1,Yes,0,Fisher Library (F03),70.0,Flat White (S),4.0
26987,26987,2019-12-20,151,Fri,5,14,1,Yes,0,Fisher Library (F03),70.0,Mocha (S),4.5
26988,26988,2019-12-20,151,Fri,5,5,1,Yes,5,Carslaw (F07),150.0,Flat White (L),4.9
26989,26989,2019-12-20,151,Fri,5,0,1,Yes,0,Fisher Library (F03),70.0,Espresso,3.5
26990,26990,2019-12-20,151,Fri,5,14,1,Yes,1,Law Library (F10),84.0,Mocha (S),4.5
26991,26991,2019-12-20,151,Fri,5,7,1,NA,-1,,,Latte (L),4.9
26992,26992,2019-12-20,151,Fri,5,13,1,Yes,1,Law Library (F10),84.0,Mocha (L),5.4
26993,26993,2019-12-20,151,Fri,5,4,2,Yes,1,Law Library (F10),84.0,Long Black (S),7.6
26994,26994,2019-12-20,151,Fri,5,6,2,Yes,0,Fisher Library (F03),70.0,Flat White (S),8.0
26995,26995,2019-12-20,151,Fri,5,0,1,Yes,1,Law Library (F10),84.0,Espresso,3.5
26996,26996,2019-12-20,151,Fri,5,11,1,Yes,1,Law Library (F10),84.0,Chai Latte (L),4.4
26997,26997,2019-12-20,151,Fri,5,15,1,Yes,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
26998,26998,2019-12-20,151,Fri,5,13,1,Yes,5,Carslaw (F07),150.0,Mocha (L),5.4
26999,26999,2019-12-20,151,Fri,5,9,3,Yes,1,Law Library (F10),84.0,Cappuccino (L),14.700000000000001
27000,27000,2019-12-20,151,Fri,5,7,1,Yes,1,Law Library (F10),84.0,Latte (L),4.9
27001,27001,2019-12-20,151,Fri,5,7,4,Yes,5,Carslaw (F07),150.0,Latte (L),19.6
27002,27002,2019-12-20,151,Fri,5,5,1,Yes,1,Law Library (F10),84.0,Flat White (L),4.9
27003,27003,2019-12-20,151,Fri,5,11,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
27004,27004,2019-12-20,151,Fri,5,16,1,Yes,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
27005,27005,2019-12-20,151,Fri,5,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
27006,27006,2019-12-20,151,Fri,5,1,1,Yes,1,Law Library (F10),84.0,Ristretto,3.3
27007,27007,2019-12-20,151,Fri,5,7,1,Yes,1,Law Library (F10),84.0,Latte (L),4.9
27008,27008,2019-12-20,151,Fri,5,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
27009,27009,2019-12-20,151,Fri,5,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
27010,27010,2019-12-20,151,Fri,5,0,1,Yes,1,Law Library (F10),84.0,Espresso,3.5
27011,27011,2019-12-20,151,Fri,5,7,1,Yes,0,Fisher Library (F03),70.0,Latte (L),4.9
27012,27012,2019-12-20,151,Fri,5,13,1,Yes,1,Law Library (F10),84.0,Mocha (L),5.4
27013,27013,2019-12-20,151,Fri,5,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
27014,27014,2019-12-21,152,Sat,0,3,1,No,4,Brennan MacCallum (A18),350.0,Long Black (L),4.0
27015,27015,2019-12-21,152,Sat,0,8,2,No,5,Carslaw (F07),150.0,Latte (S),8.0
27016,27016,2019-12-21,152,Sat,0,15,1,No,5,Carslaw (F07),150.0,Hot Chocolate (L),4.6
27017,27017,2019-12-21,152,Sat,0,7,1,No,2,The Quarter (A16),400.0,Latte (L),4.9
27018,27018,2019-12-21,152,Sat,0,15,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
27019,27019,2019-12-21,152,Sat,0,13,2,No,3,Abercrombie (H70),700.0,Mocha (L),10.8
27020,27020,2019-12-21,152,Sat,0,2,1,No,6,Peter Nicol Russell (PNR),950.0,Macchiato,3.8
27021,27021,2019-12-21,152,Sat,0,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
27022,27022,2019-12-21,152,Sat,0,1,1,No,5,Carslaw (F07),150.0,Ristretto,3.3
27023,27023,2019-12-21,152,Sat,0,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
27024,27024,2019-12-21,152,Sat,0,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
27025,27025,2019-12-21,152,Sat,0,10,1,No,0,Fisher Library (F03),70.0,Cappuccino (S),4.0
27026,27026,2019-12-21,152,Sat,0,9,1,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),4.9
27027,27027,2019-12-21,152,Sat,0,16,4,No,5,Carslaw (F07),150.0,Hot Chocolate (S),15.2
27028,27028,2019-12-21,152,Sat,0,12,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (S),3.6
27029,27029,2019-12-21,152,Sat,0,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
27030,27030,2019-12-21,152,Sat,0,1,1,No,4,Brennan MacCallum (A18),350.0,Ristretto,3.3
27031,27031,2019-12-21,152,Sat,0,10,1,No,2,The Quarter (A16),400.0,Cappuccino (S),4.0
27032,27032,2019-12-21,152,Sat,0,1,1,No,4,Brennan MacCallum (A18),350.0,Ristretto,3.3
27033,27033,2019-12-21,152,Sat,0,6,1,No,0,Fisher Library (F03),70.0,Flat White (S),4.0
27034,27034,2019-12-21,152,Sat,0,6,3,No,2,The Quarter (A16),400.0,Flat White (S),12.0
27035,27035,2019-12-21,152,Sat,0,1,1,No,5,Carslaw (F07),150.0,Ristretto,3.3
27036,27036,2019-12-21,152,Sat,0,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
27037,27037,2019-12-21,152,Sat,0,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
27038,27038,2019-12-21,152,Sat,0,0,1,No,5,Carslaw (F07),150.0,Espresso,3.5
27039,27039,2019-12-21,152,Sat,0,12,1,No,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
27040,27040,2019-12-21,152,Sat,0,8,2,No,4,Brennan MacCallum (A18),350.0,Latte (S),8.0
27041,27041,2019-12-21,152,Sat,0,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
27042,27042,2019-12-21,152,Sat,0,12,1,No,1,Law Library (F10),84.0,Chai Latte (S),3.6
27043,27043,2019-12-21,152,Sat,0,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
27044,27044,2019-12-21,152,Sat,0,14,1,No,5,Carslaw (F07),150.0,Mocha (S),4.5
27045,27045,2019-12-21,152,Sat,0,4,1,No,1,Law Library (F10),84.0,Long Black (S),3.8
27046,27046,2019-12-21,152,Sat,0,5,4,No,5,Carslaw (F07),150.0,Flat White (L),19.6
27047,27047,2019-12-21,152,Sat,0,4,1,No,0,Fisher Library (F03),70.0,Long Black (S),3.8
27048,27048,2019-12-21,152,Sat,0,5,4,No,1,Law Library (F10),84.0,Flat White (L),19.6
27049,27049,2019-12-21,152,Sat,0,15,1,No,2,The Quarter (A16),400.0,Hot Chocolate (L),4.6
27050,27050,2019-12-21,152,Sat,0,16,1,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (S),3.8
27051,27051,2019-12-21,152,Sat,0,1,1,No,5,Carslaw (F07),150.0,Ristretto,3.3
27052,27052,2019-12-21,152,Sat,0,11,1,No,1,Law Library (F10),84.0,Chai Latte (L),4.4
27053,27053,2019-12-21,152,Sat,0,2,2,No,0,Fisher Library (F03),70.0,Macchiato,7.6
27054,27054,2019-12-21,152,Sat,0,7,1,No,3,Abercrombie (H70),700.0,Latte (L),4.9
27055,27055,2019-12-21,152,Sat,0,1,2,No,2,The Quarter (A16),400.0,Ristretto,6.6
27056,27056,2019-12-21,152,Sat,0,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
27057,27057,2019-12-21,152,Sat,0,12,1,No,5,Carslaw (F07),150.0,Chai Latte (S),3.6
27058,27058,2019-12-21,152,Sat,0,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
27059,27059,2019-12-21,152,Sat,0,0,1,No,0,Fisher Library (F03),70.0,Espresso,3.5
27060,27060,2019-12-21,152,Sat,0,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
27061,27061,2019-12-21,152,Sat,0,11,1,No,1,Law Library (F10),84.0,Chai Latte (L),4.4
27062,27062,2019-12-21,152,Sat,0,0,1,No,5,Carslaw (F07),150.0,Espresso,3.5
27063,27063,2019-12-21,152,Sat,0,8,1,No,2,The Quarter (A16),400.0,Latte (S),4.0
27064,27064,2019-12-21,152,Sat,0,14,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (S),4.5
27065,27065,2019-12-21,152,Sat,0,0,2,No,4,Brennan MacCallum (A18),350.0,Espresso,7.0
27066,27066,2019-12-21,152,Sat,0,10,2,No,3,Abercrombie (H70),700.0,Cappuccino (S),8.0
27067,27067,2019-12-21,152,Sat,0,0,2,No,2,The Quarter (A16),400.0,Espresso,7.0
27068,27068,2019-12-21,152,Sat,0,14,1,No,2,The Quarter (A16),400.0,Mocha (S),4.5
27069,27069,2019-12-21,152,Sat,0,4,1,No,6,Peter Nicol Russell (PNR),950.0,Long Black (S),3.8
27070,27070,2019-12-21,152,Sat,0,15,1,No,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
27071,27071,2019-12-21,152,Sat,0,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
27072,27072,2019-12-21,152,Sat,0,7,2,No,4,Brennan MacCallum (A18),350.0,Latte (L),9.8
27073,27073,2019-12-21,152,Sat,0,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
27074,27074,2019-12-21,152,Sat,0,8,1,No,6,Peter Nicol Russell (PNR),950.0,Latte (S),4.0
27075,27075,2019-12-21,152,Sat,1,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
27076,27076,2019-12-21,152,Sat,1,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
27077,27077,2019-12-21,152,Sat,1,4,1,No,0,Fisher Library (F03),70.0,Long Black (S),3.8
27078,27078,2019-12-21,152,Sat,1,12,1,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (S),3.6
27079,27079,2019-12-21,152,Sat,1,15,1,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (L),4.6
27080,27080,2019-12-21,152,Sat,1,14,1,No,2,The Quarter (A16),400.0,Mocha (S),4.5
27081,27081,2019-12-21,152,Sat,1,10,2,No,3,Abercrombie (H70),700.0,Cappuccino (S),8.0
27082,27082,2019-12-21,152,Sat,1,0,1,No,1,Law Library (F10),84.0,Espresso,3.5
27083,27083,2019-12-21,152,Sat,1,12,1,No,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
27084,27084,2019-12-21,152,Sat,1,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
27085,27085,2019-12-21,152,Sat,1,15,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (L),4.6
27086,27086,2019-12-21,152,Sat,1,10,1,No,0,Fisher Library (F03),70.0,Cappuccino (S),4.0
27087,27087,2019-12-21,152,Sat,1,16,2,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),7.6
27088,27088,2019-12-21,152,Sat,1,14,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (S),4.5
27089,27089,2019-12-21,152,Sat,1,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
27090,27090,2019-12-21,152,Sat,1,0,1,No,6,Peter Nicol Russell (PNR),950.0,Espresso,3.5
27091,27091,2019-12-21,152,Sat,1,10,1,No,3,Abercrombie (H70),700.0,Cappuccino (S),4.0
27092,27092,2019-12-21,152,Sat,1,16,2,No,3,Abercrombie (H70),700.0,Hot Chocolate (S),7.6
27093,27093,2019-12-21,152,Sat,1,13,4,No,5,Carslaw (F07),150.0,Mocha (L),21.6
27094,27094,2019-12-21,152,Sat,1,7,1,No,4,Brennan MacCallum (A18),350.0,Latte (L),4.9
27095,27095,2019-12-21,152,Sat,1,12,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (S),3.6
27096,27096,2019-12-21,152,Sat,1,13,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (L),5.4
27097,27097,2019-12-21,152,Sat,1,2,2,No,5,Carslaw (F07),150.0,Macchiato,7.6
27098,27098,2019-12-21,152,Sat,1,15,1,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (L),4.6
27099,27099,2019-12-21,152,Sat,1,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
27100,27100,2019-12-21,152,Sat,1,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
27101,27101,2019-12-21,152,Sat,1,5,1,No,0,Fisher Library (F03),70.0,Flat White (L),4.9
27102,27102,2019-12-21,152,Sat,1,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
27103,27103,2019-12-21,152,Sat,1,9,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (L),4.9
27104,27104,2019-12-21,152,Sat,1,11,3,No,0,Fisher Library (F03),70.0,Chai Latte (L),13.200000000000001
27105,27105,2019-12-21,152,Sat,1,2,3,No,0,Fisher Library (F03),70.0,Macchiato,11.399999999999999
27106,27106,2019-12-21,152,Sat,1,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
27107,27107,2019-12-21,152,Sat,1,8,2,No,6,Peter Nicol Russell (PNR),950.0,Latte (S),8.0
27108,27108,2019-12-21,152,Sat,1,12,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (S),3.6
27109,27109,2019-12-21,152,Sat,1,13,1,No,3,Abercrombie (H70),700.0,Mocha (L),5.4
27110,27110,2019-12-21,152,Sat,1,5,1,No,2,The Quarter (A16),400.0,Flat White (L),4.9
27111,27111,2019-12-21,152,Sat,1,0,1,No,6,Peter Nicol Russell (PNR),950.0,Espresso,3.5
27112,27112,2019-12-21,152,Sat,1,4,1,No,4,Brennan MacCallum (A18),350.0,Long Black (S),3.8
27113,27113,2019-12-21,152,Sat,1,12,1,No,3,Abercrombie (H70),700.0,Chai Latte (S),3.6
27114,27114,2019-12-21,152,Sat,1,0,1,No,0,Fisher Library (F03),70.0,Espresso,3.5
27115,27115,2019-12-21,152,Sat,1,11,1,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (L),4.4
27116,27116,2019-12-21,152,Sat,1,9,2,No,1,Law Library (F10),84.0,Cappuccino (L),9.8
27117,27117,2019-12-21,152,Sat,1,4,1,No,6,Peter Nicol Russell (PNR),950.0,Long Black (S),3.8
27118,27118,2019-12-21,152,Sat,1,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
27119,27119,2019-12-21,152,Sat,1,14,1,No,5,Carslaw (F07),150.0,Mocha (S),4.5
27120,27120,2019-12-21,152,Sat,1,3,2,No,5,Carslaw (F07),150.0,Long Black (L),8.0
27121,27121,2019-12-21,152,Sat,1,4,2,No,0,Fisher Library (F03),70.0,Long Black (S),7.6
27122,27122,2019-12-21,152,Sat,1,3,1,No,2,The Quarter (A16),400.0,Long Black (L),4.0
27123,27123,2019-12-21,152,Sat,1,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
27124,27124,2019-12-21,152,Sat,1,11,1,No,1,Law Library (F10),84.0,Chai Latte (L),4.4
27125,27125,2019-12-21,152,Sat,1,11,1,No,3,Abercrombie (H70),700.0,Chai Latte (L),4.4
27126,27126,2019-12-21,152,Sat,1,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
27127,27127,2019-12-21,152,Sat,1,4,1,No,6,Peter Nicol Russell (PNR),950.0,Long Black (S),3.8
27128,27128,2019-12-21,152,Sat,1,5,2,No,0,Fisher Library (F03),70.0,Flat White (L),9.8
27129,27129,2019-12-21,152,Sat,1,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
27130,27130,2019-12-21,152,Sat,1,12,1,No,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
27131,27131,2019-12-21,152,Sat,1,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
27132,27132,2019-12-21,152,Sat,1,15,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
27133,27133,2019-12-21,152,Sat,1,16,1,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (S),3.8
27134,27134,2019-12-21,152,Sat,1,7,2,No,4,Brennan MacCallum (A18),350.0,Latte (L),9.8
27135,27135,2019-12-21,152,Sat,1,7,1,No,2,The Quarter (A16),400.0,Latte (L),4.9
27136,27136,2019-12-21,152,Sat,1,6,3,No,5,Carslaw (F07),150.0,Flat White (S),12.0
27137,27137,2019-12-21,152,Sat,1,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
27138,27138,2019-12-21,152,Sat,1,0,1,No,1,Law Library (F10),84.0,Espresso,3.5
27139,27139,2019-12-21,152,Sat,1,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
27140,27140,2019-12-21,152,Sat,1,15,1,No,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
27141,27141,2019-12-21,152,Sat,2,4,1,No,0,Fisher Library (F03),70.0,Long Black (S),3.8
27142,27142,2019-12-21,152,Sat,2,7,1,No,3,Abercrombie (H70),700.0,Latte (L),4.9
27143,27143,2019-12-21,152,Sat,2,13,1,No,0,Fisher Library (F03),70.0,Mocha (L),5.4
27144,27144,2019-12-21,152,Sat,2,0,4,No,3,Abercrombie (H70),700.0,Espresso,14.0
27145,27145,2019-12-21,152,Sat,2,15,2,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (L),9.2
27146,27146,2019-12-21,152,Sat,2,10,1,No,1,Law Library (F10),84.0,Cappuccino (S),4.0
27147,27147,2019-12-21,152,Sat,2,6,1,No,5,Carslaw (F07),150.0,Flat White (S),4.0
27148,27148,2019-12-21,152,Sat,2,6,1,No,1,Law Library (F10),84.0,Flat White (S),4.0
27149,27149,2019-12-21,152,Sat,2,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
27150,27150,2019-12-21,152,Sat,2,7,1,No,3,Abercrombie (H70),700.0,Latte (L),4.9
27151,27151,2019-12-21,152,Sat,2,11,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (L),4.4
27152,27152,2019-12-21,152,Sat,2,12,1,No,3,Abercrombie (H70),700.0,Chai Latte (S),3.6
27153,27153,2019-12-21,152,Sat,2,10,1,No,1,Law Library (F10),84.0,Cappuccino (S),4.0
27154,27154,2019-12-21,152,Sat,2,10,2,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),8.0
27155,27155,2019-12-21,152,Sat,2,9,1,No,5,Carslaw (F07),150.0,Cappuccino (L),4.9
27156,27156,2019-12-21,152,Sat,2,6,1,No,5,Carslaw (F07),150.0,Flat White (S),4.0
27157,27157,2019-12-21,152,Sat,2,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
27158,27158,2019-12-21,152,Sat,2,13,2,No,0,Fisher Library (F03),70.0,Mocha (L),10.8
27159,27159,2019-12-21,152,Sat,2,0,1,No,6,Peter Nicol Russell (PNR),950.0,Espresso,3.5
27160,27160,2019-12-21,152,Sat,2,6,1,No,0,Fisher Library (F03),70.0,Flat White (S),4.0
27161,27161,2019-12-21,152,Sat,2,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
27162,27162,2019-12-21,152,Sat,2,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
27163,27163,2019-12-21,152,Sat,2,4,1,No,3,Abercrombie (H70),700.0,Long Black (S),3.8
27164,27164,2019-12-21,152,Sat,2,12,2,No,5,Carslaw (F07),150.0,Chai Latte (S),7.2
27165,27165,2019-12-21,152,Sat,2,6,1,No,5,Carslaw (F07),150.0,Flat White (S),4.0
27166,27166,2019-12-21,152,Sat,2,15,1,No,5,Carslaw (F07),150.0,Hot Chocolate (L),4.6
27167,27167,2019-12-21,152,Sat,2,14,1,No,4,Brennan MacCallum (A18),350.0,Mocha (S),4.5
27168,27168,2019-12-21,152,Sat,2,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
27169,27169,2019-12-21,152,Sat,2,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
27170,27170,2019-12-21,152,Sat,2,13,1,No,4,Brennan MacCallum (A18),350.0,Mocha (L),5.4
27171,27171,2019-12-21,152,Sat,2,15,4,No,5,Carslaw (F07),150.0,Hot Chocolate (L),18.4
27172,27172,2019-12-21,152,Sat,2,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
27173,27173,2019-12-21,152,Sat,2,0,1,No,0,Fisher Library (F03),70.0,Espresso,3.5
27174,27174,2019-12-21,152,Sat,2,12,2,No,1,Law Library (F10),84.0,Chai Latte (S),7.2
27175,27175,2019-12-21,152,Sat,2,8,1,No,2,The Quarter (A16),400.0,Latte (S),4.0
27176,27176,2019-12-21,152,Sat,2,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
27177,27177,2019-12-21,152,Sat,2,10,2,No,3,Abercrombie (H70),700.0,Cappuccino (S),8.0
27178,27178,2019-12-21,152,Sat,2,9,2,No,2,The Quarter (A16),400.0,Cappuccino (L),9.8
27179,27179,2019-12-21,152,Sat,2,8,1,No,1,Law Library (F10),84.0,Latte (S),4.0
27180,27180,2019-12-21,152,Sat,2,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
27181,27181,2019-12-21,152,Sat,2,15,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (L),4.6
